id,userId,title,description,duration,datePublishing,creationDate,counterUseful,viewCounter,aria aperta,cultura,food,sport,tempo libero,viaggi,duration_min,days
620935d7b1d0940f122597e0,149,"['samurai', 'sushi']","['amico', 'eat', 'giappones', 'local', 'specialità', 'annetto', 'samurai', 'inizio', 'qualità', 'particolar', 'uramaki', 'filamento', 'patata', 'salsa', 'pollo', 'goduria', 'gusto', 'servizio', 'samurai']",7200000.0,2022-02-13T16:46:16.547Z,2022-02-13T16:46:15.000+00:00,1,48.0,0,0,1,0,0,0,120.0,42
621fb2af82ed1d1eef3a46eb,498,['merliani'],"['merliani', 'local', 'vomero', 'regola', 'speci', 'tendon', 'lucina', 'atmosfera', 'interno', 'albero', 'fontana', 'sacco', 'roba', 'analcolico', 'menta', 'cetriolo', 'scelta', 'aperitivo', 'sushi', 'pizza', 'scelta', 'problema', 'merliani', 'prezzo', 'imitazion', 'steriotipi', 'menù', 'menù', 'pezzo', 'pagina', 'amica', 'roba', 'menù', 'mano', 'euro', 'client', 'menù']",0.0,2022-03-02T18:08:47.913Z,2022-03-02T18:08:47.000+00:00,0,15.0,0,0,1,0,0,0,0.0,25
6221ef482923e27bc55ada2c,502,['maratona'],"['maratona', 'esperienza', 'partenza', 'vial', 'mare', 'paeseggio', 'vesuvio', 'mare', 'allenamento', 'esperienza', '4h', 'organizzazion', 'disposizion', 'metà', 'giornata', 'pizza', 'sfoglitel', 'caffè', 'volontà']",3600000.0,2022-03-04T22:39:01.396Z,2022-03-04T10:51:52.000+00:00,0,12.0,0,0,0,1,0,0,60.0,24
621d22c6ca66782104a49e5a,498,"['fiera', 'cioccolato']","['vomero', 'bancarella', 'dolci', 'marzo', 'iniziativa', 'bancarella', 'assaggio', 'bancarella', 'tartufo', 'macaron', 'tartufo', 'pistacchio', 'caramello', 'cocco', 'macaron', 'frutto', 'passion', 'caramello', 'tartufo', 'pasta', 'cocco', 'botto', 'pranzo', 'fiera', 'bancarella', 'dolciumi', 'liquirizi', 'miel', 'cioccolata', 'forma', 'oggetto', 'sacco', 'nocciolina', 'roba', 'serata']",0.0,2022-02-28T19:30:14.974Z,2022-02-28T19:30:14.000+00:00,0,17.0,0,0,1,0,0,0,0.0,27
6233aa467b2d9242a27ed544,514,"['dose', 'zest']","['sera', 'check', 'giornata', 'giro', 'metà', 'xd', 'sovrappensiero', 'testa', 'libro', 'bar', 'nome', 'zest', 'inizio', 'voglia', 'alcolico', 'esterno', 'umidità', 'umidità', 'idea', 'sedia', 'divanetto', 'coperta', 'bisogno', 'gamba', 'menù', 'pagina', 'risata', 'idea', 'ragazzo', 'nome', 'drink', 'pandemia', 'ottobr', 'maggio', 'dubbio', 'dose', 'dose', 'face_with_tears_of_joy::face_with_tears_of_joy', 'drink', 'stuzzichini', 'ciotolin', 'carta', 'vetro', 'aperitivo', 'gener', 'drink', 'alcolico', 'tipo', 'patatina', 'nocciolina', 'grissino', 'finocchietto', 'face_with_tears_of_joy', 'drink', 'gusto', 'gener', 'bar', 'minuto', 'lettura', 'drink', 'personal', 'mavi', 'diminutivo', 'vittoria', 'ragazzo', 'mano', 'drink', 'giusto', 'prezzo', 'bar', 'agio', 'scelta', 'nome', 'bar']",1200000.0,2022-03-17T21:38:15.150Z,2022-03-17T21:38:14.000+00:00,1,5.0,0,0,1,0,0,0,20.0,10
622dca73c992ca28f33c93ac,514,['cena'],"['sera', 'serata', 'ristorantino', 'vomero', 'realtà', 'intento', 'giro', 'bar', 'stomaco', 'fame', 'resto', 'ristorant', 'vomero', 'face_with_tears_of_joy::face_with_tears_of_joy', 'local', 'design', 'stile', 'destra', 'sinistra', 'bottiglia', 'vino', 'gener', 'paradiso', 'front', 'aglio', 'bancon', 'pasta', 'patatina', 'bottiglia', 'formaggio', 'ecc.', 'tavolo', 'proprietario', 'ristorant', 'taurasi', 'vino', 'calic', 'antipasto', 'frittura', 'tipo', 'melanzana', 'zucchin', 'stick', 'zeppolin', 'arancini', 'piatto', 'spaghetto', 'nerano', 'provolon', 'zucchin', 'parmigiano', 'dop', 'sale', 'pepe', 'aglio', 'olio', 'oliva', 'scarpetta', 'proprietario', 'digestivo', 'zucchero', 'erba', 'retrogusto', 'liquirizia', 'padr', 'amaro', 'proprietario', 'client', 'proprietario', 'bambino', 'confronto', 'confronto', 'client', 'menù', 'client', 'agio', 'piacer']",1200000.0,2022-03-13T10:42:41.376Z,2022-03-13T10:41:55.000+00:00,0,4.0,0,0,1,0,0,0,20.0,15
61cc9a8ace6c9f22d7eb6256,467,['pizza'],"['pensiero', 'breccia', 'ment', 'pensiero', 'pizza', 'punto', 'vista', 'meraviglia', 'creato', 'acqua', 'convinzion', 'pensiero', 'precisazion', 'pizza', 'capolavoro', 'sinergia', 'semplicità', 'elemento', 'preparazion', 'soddisfazion', 'consumator', 'esaltazion', 'tendenza', 'pizza', 'concetto', 'sperimentazion', 'messa', 'atto', 'tipo', 'pizza', 'variant', 'pizza', 'ingredient', 'condimento', 'farcitur', 'prodotto', 'pizza', 'conto', 'proposito', 'tendenza', 'pizzosa', 'pizzeria', 'tema', 'sperimentazion', 'fusion', 'abbinamento', 'sede', 'zona', 'pizzeria', 'modernità', 'sapor', 'tradizion', 'merito', 'prodotto', 'local', 'filosofia', 'pizza', 'cornicion', 'component', 'morbidezza', 'leggerezza', 'pizza', 'menù', 'opzion', 'menù', 'stick', 'patata', 'fritt', 'salsiccia', 'maial', 'provola', 'salsa', 'crispi', 'olio', 'rotolo', 'crocché', 'panko', 'crema', 'noci', 'bacon', 'olio', 'chanc', 'pizza', 'particolar', 'obbligo', 'menzion', 'fritto', 'particolar', 'frittatin', 'pasta', 'ricetta', 'tradizion', 'pasta', 'patata', 'pepe', 'carbonara', 'local', 'luce', 'forno', 'vista', 'azion', 'pizzaiolo', 'servizio', 'netto', 'numero', 'client', 'prezzo', 'conto', 'zona', 'nomea', 'marchio', 'occhio', 'weekend', 'calca', 'vomero', 'pit', 'stop', 'sicurezza', 'olio', 'punto', 'gomma', 'pizza', 'spessor']",7200000.0,2021-12-31T15:19:54.889Z,2021-12-29T17:27:38.000+00:00,1,72.0,0,0,1,0,0,0,120.0,88
6216c50499163528c0642b38,514,[],"['pomeriggio', 'enoteca', 'ottobr', 'calic', 'vino', 'vergogna', 'motivo', 'coraggio', 'tavolo', 'vino', 'estetica', 'local', 'pianta', 'luce', 'speci', 'lanterna', 'paglia', 'bottiglia', 'vino', 'alcolico', 'cucina', 'vista', 'paradiso', 'cameriera', 'pass', 'menù', 'coda', 'tavolo', 'paio', 'menù', 'caffetteria', 'calic', 'vino', 'vino', 'vino', 'menù', 'enoteca', 'bottiglia', 'porto', 'vino', 'realtà', 'varietà', 'vino', 'aglianico', 'percentual', 'piedirosso', 'primitivo', 'color', 'riflesso', 'purpurei', 'sapor', 'retrogusto', 'zio', 'vino', 'stuzzichini', 'stuzzichini', 'cena', 'face_with_tears_of_joy::face_with_tears_of_joy', 'fritto', 'oliva', 'lupini', 'vegetal', 'carota', 'finocchio', 'bocca', 'olio', 'fritto', 'client', 'gentilezza', 'cordialità', 'camerier', 'proprietario']",1500000.0,2022-02-23T23:38:42.478Z,2022-02-23T23:36:36.000+00:00,0,25.0,0,0,1,0,0,0,25.0,32
621517706a759d6ff9284637,514,[],"['sabato', 'sera', 'vomero', 'bar', 'piccolo', 'interno', 'tipo', 'corridoio', 'spazio', 'particolarità', 'bottiglia', 'soffitto', 'bancon', 'cicchetti', 'cicchetti', 'compagnia', 'sfizio', 'amico', 'persona', 'baretto', 'drink', 'giornata', 'pace', 'cicchetti', 'puzzl', 'bolla', 'fondo', 'vodka', 'bailey', 'midori', 'polpa', 'frutta', 'shot', 'vodka', 'frutto', 'fondo', 'saiyan', 'god', 'furor', 'strega', 'bailey', 'tripla', 'sec', 'violetta', 'cicchetto', 'fiamma', 'vodka', 'furor', 'batida', 'fettina', 'arancia', 'caramellata', 'drink', 'drink', 'mojito', 'tea', 'sex', 'beach', 'drink', 'variant', 'negroni', 'royal', 'aviat', 'merliani', 'drink', 'drink', 'cocktail', 'drink', 'vodka', 'gin', 'rum', 'sciroppo', 'zucchero', 'fior', 'eduli', 'ghiaccio', 'bar', 'face_with_tears_of_joy::face_with_tears_of_joy']",1200000.0,2022-02-22T17:18:18.406Z,2022-02-22T17:03:44.000+00:00,0,35.0,0,0,1,0,0,0,20.0,33
621a82c229ef4a75805b9db3,498,"['chiacchiera', 'fornaio']","['chiacchiera', 'fornaio', 'differenza', 'chiacchiera', 'bambino', 'puccio', 'sanguinaccio', 'bambina', 'fastidio', 'amico', 'chiacchiera', 'nome', 'region', 'region', 'roba', 'frapp', 'bugia', 'dubbio', 'dolc', 'periodo', 'carneval', 'nome', 'chiacchiera', 'sanguinaccio', 'voglia', 'sanguinaccio', 'sangu', 'maial', 'motivo', 'madr', 'sanguinaccio', 'serramenti', 'sangu', 'maial', 'sangu', 'coagulo', 'sangu', 'coagulo', 'sanguinaccio']",0.0,2022-02-26T19:49:02.284Z,2022-02-26T19:42:58.000+00:00,0,24.0,0,0,1,0,0,0,0.0,29
61fb18f353a6a72116188ec5,514,['bar'],"['nome', 'bar', 'fiducia', 'pace', 'drink', 'calic', 'vino', 'amaro', 'colazion', 'bar', 'agio', 'ragazzo', 'fumo', 'vizio', 'passant', 'sole', 'giornata', 'prezzo', 'chiacchiera', 'barista', 'conoscent', 'musica', 'drink', 'bar', 'drink', 'barista', 'cuor', 'conseguenza', 'tipo', 'drink', 'oliva', 'tarallini', 'patatina', 'pizzetta', 'nocciolina', 'lupini', 'proprietario', 'bar', 'vassoio', 'luce', 'occhio', 'persona', 'oliva', 'persona', 'appetito', 'gener', 'alcoolico', 'dose', 'limit', 'alcolico', 'birra', 'particolar', 'birra', 'gusto', 'pausa', 'studio', 'stress', 'routin']",180000.0,2022-02-02T23:51:15.826Z,2022-02-02T23:51:15.000+00:00,0,48.0,0,0,1,0,0,0,3.0,53
6210ec234f9d177c90f36716,494,[],"['local', 'local', 'aperto', 'centro', 'vomero', 'local', 'aperitivo', 'amico', 'rapporto', 'qualità', 'prezzo', 'zona', 'euro', 'pizza', 'buffet', 'chip', 'fritto', 'verdura', 'scelta', 'alcolico', 'personal', 'local', 'zona', 'fumator', 'fumator']",3540000.0,2022-02-19T13:09:55.764Z,2022-02-19T13:09:55.000+00:00,0,35.0,0,0,1,0,0,0,59.0,37
621c868929ef4a75805bab1c,514,[],"['amica', 'fiera', 'cioccolato', 'giardinetto', 'fiera', 'seri', 'stand', 'cioccolato', 'cibo', 'fiera', 'cioccolato', 'gusto', 'forma', 'ciambella', 'donut', 'gusto', 'stand', 'liquirizia', 'lecca', 'caramella', 'caramella', 'miel', 'stand', 'nocciola', 'liquor', 'waffl', 'imbarazzo', 'scelta', 'fiera', 'persona', 'dieta', 'amica', 'macaron', 'frutto', 'passion', 'caramello', 'tartufo', 'cocco', 'radic', 'liquirizia', 'liquirizia', 'tartufo', 'pistacchio', 'tartufo', 'pistacchio', 'cioccolato', 'mamma', 'pezzo', 'tartufo', 'pistacchio', 'crema', 'pistacchio', 'tartufo', 'pistacchio', 'crema', 'cioccolato', 'liquor', 'passion', 'alcool', 'liquor', 'face_with_tears_of_joy::face_with_tears_of_joy', 'giro', 'stand', 'durata', 'minuto', 'cioccolato']",1200000.0,2022-02-28T08:24:10.850Z,2022-02-28T08:23:37.000+00:00,1,16.0,0,0,1,0,0,0,20.0,28
6216afe299163528c0642aa7,514,['giardinetto'],"['giardinetto', 'ruoppolo', 'giardinetto', 'antignano', 'età', 'famiglia', 'nonno', 'materni', 'palazzo', 'fianco', 'ospedal', 'fior', 'giro', 'zona', 'ricordo', 'giardinetto', 'papà', 'amica', 'nazionalità', 'bambino', 'nonna', 'giardinetto', 'nostalgia', 'pratica', 'giardinetto', 'progresso', 'rifacimento', 'parco', 'aggiunta', 'gioco', 'bambino', 'anziano', 'tipo', 'pista', 'boccia', 'tavolo', 'anziano', 'carta', 'giardinetto', 'flashback', 'giostra', 'tipo', 'scivolo', 'pista', 'boccia', 'giostra', 'cavallo', 'dondolo', 'campo', 'basket', 'calcio', 'giardinetto', 'ristrutturazion', 'altalena', 'disabili', 'ragazzino', 'speci', 'amaca', 'ragazzino', 'giostra', 'particolar', 'testa', 'giù', 'pied', 'capriola', 'salto', 'tipo', 'ginnasta']",900000.0,2022-02-23T23:37:54.676Z,2022-02-23T22:06:26.000+00:00,0,26.0,1,0,0,0,0,0,15.0,32
62367034272ae5672fbc4855,596,"['gusto', 'passion']","['cake', 'pasticceria', 'cuor', 'vomero', 'specifico', 'piazza', 'specialità', 'prelibatezza', 'torta', 'plauso', 'sera', 'ragazza', 'parcheggio', 'fame', 'dolc', 'amant', 'pistacchio', 'signorina', 'bancon', 'specialità', 'crema', 'mascarpon', 'crema', 'pistacchio', 'pasta', 'frolla', 'dolc', 'sorta', 'monoporzion', 'prezzo', 'panchina', 'parco', 'front', 'abbondanza', 'crema', 'dolc', 'voglia', 'monoporzioni']",0.0,2022-03-20T00:07:16.751Z,2022-03-20T00:07:16.000+00:00,0,0.0,0,0,1,0,0,0,0.0,8
62332dff816af5437a10b682,494,[],"['villa', 'collina', 'vomero', 'parco', 'villa', 'stile', 'nome', 'floridia', 'mogli', 'borbone.nel', 'villa', 'tenuta', 'princip', 're', 'mogli', 'eredità', 'figlio', 'coppia', 'villa', 'esposizion', 'collezion', 'ceramica', 'dono', 'scalea', 'eredità', 'zio', 'sangro', 'duca', 'nome', 'museo', 'ceramica', 'pubblico', 'ingresso', 'orario', 'base', 'mese', 'parco', 'verd', 'boschetto', 'aiuola', 'sentiero', 'terrazzo', 'vista', 'mare', 'golfo']",3540000.0,2022-03-17T12:47:59.368Z,2022-03-17T12:47:59.000+00:00,0,2.0,0,1,0,0,0,0,59.0,11
621b315729ef4a75805b9e84,514,['giornata'],"['parco', 'vomero', 'interno', 'parco', 'villa', 'edificio', 'complesso', 'precedenza', 'residenza', 'nome', 'intento', 'mogli', 'residenza', 'inizio', 'villa', 'amant', 'entrata', 'parco', 'scappatella', 'interno', 'museo', 'duca', 'museo', 'ceramica', 'collezion', 'ceramica', 'scalea', 'esposizion', 'collezion', 'opera', 'manifattura', 'appartamento', 'villa', 'biglietto', 'orto', 'varietà', 'pianta', 'speci', 'dehnhardt', 'direttor', 'orto', 'presenza', 'pozzo', 'front', 'scala', 'panorama', 'scorcio', 'foto', 'scala', 'front', 'stagno', 'tartaruga', 'letargo', 'pezzo', 'legno', 'tipo', 'zattera', 'sasso', 'muschio', 'interno', 'stagno', 'panorama', 'vista', 'parco', 'punto', 'parco', 'resto', 'parco', 'spiazzal', 'sacco', 'gatto', 'braccio', 'foto', 'contatto', 'natura', 'bambino', 'coppia', 'sole', 'persona', 'dettaglio']",1500000.0,2022-02-27T08:07:51.560Z,2022-02-27T08:07:51.000+00:00,1,23.0,1,0,0,0,0,0,25.0,29
622fcebe46ef2b6d71a8faa3,514,['mirtillino'],"['giro', 'vomero', 'fruit', 'traversa', 'vicinanza', 'sete', 'voglia', 'fruttato', 'detox', 'experi', 'mirtillino', 'formato', 'mirtillo', 'finocchio', 'mela', 'arancia', 'bello', 'ingredient', 'qualità', 'frutta', 'client', 'stagion', 'creazion', 'break', 'snack', 'pizzetta', 'panino', 'voglia', 'panino', 'pizzetta', 'face_with_tears_of_joy', 'mirtillino', 'frutta', 'frutta', 'estat', 'cubetto', 'ghiaccio', 'colpa', 'ragazzo', 'smiling_face_with_tear', 'particolar', 'elenco', 'chupa', 'fit', 'elenco', 'detox', 'experi', 'minuto', 'persona', 'mirtillino', 'area', 'panorama', 'foto', 'sacco', 'foto', 'panorama', 'vesuvio', 'spettacolo', 'occhio', 'detox', 'experi', 'paura', 'menù', 'detox', 'frutta', 'burro', 'arachidi', 'proteina', 'cacao', 'yogurt', 'smoothi', 'frutta']",1500000.0,2022-03-14T23:24:47.392Z,2022-03-14T23:24:46.000+00:00,1,8.0,0,0,1,0,0,0,25.0,13
6213a614b448603328bd339a,514,"['merliani', 'atmosfera']","['merliani', 'terrazza', 'centinaio', 'metro', 'bar', 'sito', 'traversa', 'centro', 'vomero', 'bar', 'esterno', 'interno', 'esterno', 'tipo', 'gazebo', 'stile', 'tenda', 'marea', 'lucina', 'goccia', 'stufa', 'bancon', 'centro', 'tavolo', 'client', 'interno', 'sacco', 'pianta', 'albero', 'centro', 'bar', 'tipo', 'casetta', 'presep', 'gazebi', 'tenda', 'client', 'bar', 'paret', 'attenzion', 'muro', 'verd', 'bar', 'fontana', 'centro', 'bar', 'bancon', 'seme', 'fondo', 'bancon', 'casinò', 'tavolino', 'client', 'merliani', 'amica', 'seduta', 'tavolo', 'patatina', 'cornicion', 'pizza', 'benvenuto', 'paio', 'drink', 'menù', 'aviat', 'drink', 'gin', 'maraschino', 'succo', 'limon', 'liquor', 'violetta', 'amarena', 'tocco', 'eleganza', 'drink', 'complesso', 'amica', 'garden', 'nome', 'drink', 'aspetto', 'mojito', 'merliani', 'bar', 'limit', 'differenza', 'spazio', 'serata', 'giro', 'vomero', 'bar', 'face_with_tears_of_joy::face_with_tears_of_joy']",1200000.0,2022-02-21T14:47:48.837Z,2022-02-21T14:47:48.000+00:00,0,37.0,0,0,1,0,0,0,20.0,35
6139b2aefe8815113567b807,149,"['vista', 'lungomar']","['possibilità', 'spiaggia', 'mare', 'pensiero', 'onda', 'attività', 'crescita', 'lungomar', 'mare', 'agitazion', 'scatto', 'vesuvio', 'sfondo', 'irrequietezza', 'ansia', 'problema', 'strada', 'onda', 'paura', 'scoglio', 'paura']",1800000.0,2021-11-26T14:13:23.836Z,2021-09-09T07:07:26.000+00:00,1,49.0,0,0,0,0,1,0,30.0,200
6235e3cf272ae5672fbc4236,149,['parco'],"['quartier', 'oretta', 'parco', 'parco', 'vegetazion', 'punto', 'bambino', 'canestro', 'giostra', 'fontanin', 'quartier', 'riferimento']",0.0,2022-03-19T14:08:16.295Z,2022-03-19T14:08:15.000+00:00,1,7.0,1,0,0,0,0,0,0.0,9
6222814d35684f072b2e7247,514,"['pomeriggio', 'bagnoli']","['bagnoli', 'quartier', 'periferia', 'estat', 'amico', 'quartier', 'mare', 'tramonto', 'bagno', 'acqua', 'grinning_face_with_sweat', 'mare', 'rifiuto', 'gener', 'ideal', 'nuotata', 'mare', 'mergellina', 'acqua', 'persona', 'particolar', 'possibilità', 'lido', 'pagamento', 'bagno', 'pranzo', 'particolar', 'giornata', 'merito', 'tramonto', 'mare', 'panorama', 'vista', 'persona', 'calar', 'sole', 'mare', 'spettacolo', 'atmosfera', 'color', 'giallo', 'rosso', 'face_with_tears_of_joy::face_with_tears_of_joy', 'tramonto', 'onda', 'riva', 'istant', 'quadro', 'onda', 'movimento', 'sole', 'man', 'mano', 'mare', 'attenzion', 'gatto', 'pomeriggio', 'bagnoli', 'oro', 'resto', 'maniera']",900000.0,2022-03-04T21:14:54.159Z,2022-03-04T21:14:53.000+00:00,0,7.0,1,0,0,0,0,0,15.0,23
62207fe982ed1d1eef3a4e27,514,"['luminaria', 'lungomar']","['novembr', 'compleanno', 'amica', 'chalet', 'mergellina', 'sera', 'pied', 'fontana', 'chalet', 'passeggiata', 'orario', 'dettaglio', 'distanza', 'pied', 'tipo', 'tratta', 'grinning_face_with_sweat', 'tragitto', 'piazza', 'panorama', 'piazza', 'lungomar', 'situazion', 'luce', 'luminaria', 'tratta', 'lungomar', 'b&b', 'centro', 'mese', 'mergellina', 'strada', 'lungomar', 'vesuvio', 'ovo', 'isola', 'lontananza', 'ristorant', 'bar', 'interno', 'luminaria', 'sera', 'luminaria', 'periodo', 'albergo', 'color']",5400000.0,2022-03-03T08:44:25.670Z,2022-03-03T08:44:25.000+00:00,0,10.0,1,0,0,0,0,0,90.0,25
62070694b1d0940f12257504,514,['lockdown'],"['premessa', 'abito', 'parco', 'zeppo', 'gatto', 'parco', 'inizio', 'gatta', 'gatto', 'cerca', 'famiglia', 'animal', 'cane', 'gatto', 'turno', 'gatto', 'gatta', 'nome', 'figlio', 'carton', 'bambi', 'nome', 'orecchio', 'gatto', 'ginger', 'nome', 'paio', 'ginger', 'ginger', 'sacco', 'pancia', 'gatto', 'cortil', 'palazzo', 'condomino', 'palazzo', 'mese', 'parco', 'mese', 'agosto', 'cucciolata', 'gattino', 'nero', 'grigio', 'cortil', 'motor', 'macchina', 'papà', 'conseguenza', 'braccio', 'polso', 'motor', 'cucciolo', 'settimana', 'piano', 'cura', 'lockdown', 'strada', 'bar', 'cortil', 'ginger', 'ricerca', 'gatto', 'foto', 'dettaglio', 'natura', 'parco', 'forma', 'pratica', 'periodo', 'lockdown', 'gatto', 'pandemia']",120000.0,2022-02-12T01:00:05.005Z,2022-02-12T01:00:04.000+00:00,0,42.0,1,0,0,0,0,0,2.0,44
6207a333b1d0940f12257a5c,529,"['gola', 'tiberio']","['arrivo', 'stagion', 'progetto', 'scampagnata', 'gite', 'arrivo', 'pasqua', 'pasquetta', 'attività', 'outdoor', 'compagnia', 'familiar', 'amico', 'snow', 'gola', 'gola', 'tiberio', 'fium', 'pollina', 'm.', 'comun', 'castelbuono', 'parco', 'madoni', 'nome', 'gola', 'tiberio', 'frazion', 'borgo', 'passato', 'borgo', 'origin', 'centinaio', 'persona', 'gola', 'zona', 'm.', 'sguardo', 'visitator', 'letto', 'fium', 'grotta', 'pied', 'm.', 'm.', 'gommon', 'profondità', 'acqua', 'm.', 'estat', 'centro', 'sentiero', 'masso', 'passato', 'passaggio', 'm.', 'lago', 'sorta', 'paradiso', 'rock', 'geosito', 'gola', 'tiberio', 'sito', 'parco', 'madoni', 'guida', 'interess', 'roccia', 'triassico', 'milion', 'sollevamento', 'roccia', 'formazion', 'gola', 'miocen', 'milion', 'sito', 'gola', 'fium', 'pollina', 'roccia', 'paret', 'morfologia', 'flusso', 'corrosion', 'acqua', 'woman_climb', 'gola', 'gola', 'tiberio', 'opzion', 'avventura', 'escursion', 'gommon', 'gola', 'tiberio', 'attraversamento', 'geosito', 'passeggiata', 'fium', 'pollina', 'seconda', 'periodo', 'vall', 'gola', 'lago', 'bagno', 'raft', 'fium', 'grado', 'percorrenza', 'acqua', 'tratto', 'corrent', 'profondità', 'tratto', 'escursion', 'visita', 'gola', 'tiberio', 'sito', 'discesa', 'fium', 'metro', 'mare', 'chilometro', 'durata', 'trail', 'river', 'trail', 'passeggiata', 'letto', 'fium', 'flusso', 'acqua', 'evento', 'salita', 'tratto', 'fium', 'pollina', 'attraversamento', 'gola', 'tiberio', 'altezza', 'territorio', 'parco', 'madoni', 'escursion', 'tratto', 'discesa', 'tiberio', 'fium', 'pollina', 'chilometro', 'salita', 'gola', 'metro', 'pied', 'metro', 'gola', 'tiberio', 'gommon', 'sandwich::hamburg', 'gola', 'scampagnata', 'gola', 'tiberio', 'area', 'ristorazion', 'prato', 'panchina', 'picnic', 'amant', 'barbecu', 'cibo', 'griglia', 'pietra', 'pasquetta', 'griglia', 'conto', 'periodo', 'festa', 'weekend', 'orario', 'punta', 'specialità']",3600000.0,2022-02-12T14:14:49.848Z,2022-02-12T12:08:19.000+00:00,0,38.0,1,0,0,0,0,0,60.0,44
622c8484c992ca28f33c81df,494,['sushi'],"['sushi', 'giro', 'amico', 'ristorant', 'konoha', 'sushi', 'cucina', 'pesc', 'sushi', 'variant', 'opzion', 'glutin', 'dolci', 'sushi', 'menù', 'antipasto', 'nigiri', 'sashimi', 'uramaki', 'offerta', 'sushi', 'tipo', 'roll', 'ramen']",3540000.0,2022-03-12T11:31:16.478Z,2022-03-12T11:31:16.000+00:00,0,2.0,0,0,1,0,0,0,59.0,16
61f4497e306802033034c40b,494,[],"['tappa', 'zona', 'panino', 'circolazion', 'carn', 'qualità', 'ingredient', 'altezza', 'nome', 'servizio', 'prezzo', 'menù', 'panino', 'gusto', 'asporto', 'pecca', 'macchina', 'pied', 'birra', 'salsa', 'panino', 'one', 'extrem']",1800000.0,2022-01-28T19:52:30.756Z,2022-01-28T19:52:30.000+00:00,0,41.0,0,0,1,0,0,0,30.0,58
622d0e06c992ca28f33c9112,494,[],"['pizza', 'premio', 'riconoscimento', 'grazia', 'impasto', 'segreto', 'dovuto', 'pizza', 'tradizion', 'prodotto', 'olio', 'scusa', 'giornata', 'lungomar', 'mergellina']",3540000.0,2022-03-12T21:17:58.680Z,2022-03-12T21:17:58.000+00:00,0,2.0,0,0,1,0,0,0,59.0,15
622c7bafc992ca28f33c8124,494,['chalet'],"['chalet', 'colazion', 'must', 'mergellina', 'spazietto', 'dolc', 'specialità', 'graffa', 'ripieni', 'segreto', 'qualità', 'materia', 'storia', 'cibo', 'lungomar']",3540000.0,2022-03-12T10:53:35.566Z,2022-03-12T10:53:35.000+00:00,0,2.0,0,0,1,0,0,0,59.0,16
61d8864a9c823e129b1f139a,467,"['chalet', 'magia', 'cono', 'graffa']","['preda', 'pensiero', 'metà', 'frivolo', 'filosofia', 'cibo', 'materia', 'laboratorio', 'parola', 'provetta', 'soluzion', 'occhial', 'front', 'mattarelli', 'alimento', 'grembiul', 'adattabilità', 'cibo', 'situazion', 'tendenza', 'alimento', 'pizza', 'anana', 'poter', 'attenzion', 'dolci', 'ment', 'ment', 'combinazion', 'prodotto', 'successo', 'brioch', 'gelato', 'creazion', 'sapor', 'contenuto', 'cono', 'graffa', 'cono', 'graffa', 'cornic', 'mergellina', 'quartier', 'sede', 'caracciolo', 'fedel', 'zuccheresimo', 'manco', 'fantasia', 'chalet', 'istituzion', 'resistenza', 'intemperia', 'attività', 'battent', 'piacer', 'longevità', 'produzion', 'qualità', 'chalet', 'client', 'pasticceria', 'babà', 'zeppol', 'dolci', 'strada', 'cornetto', 'gelato', 'graff', 'palato', 'gioco', 'cono', 'graffa', 'persona', 'prodotto', 'graffa', 'forma', 'estremità', 'cono', 'gusto', 'gelato', 'risultato', 'boccon', 'esplosion', 'palato', 'papil', 'senso', 'patito', 'salato', 'sottoscritto', 'prezzo', 'fascia', 'scandalo', 'ingiustizia', 'attenzion', 'scelta', 'chalet', 'tempismo', 'arrivo', 'weekend', 'periodo', 'ingresso', 'possibilità', 'auto', 'tranquillità', 'giro', 'arco', 'settimana', 'ansia', 'calca', 'dolcezza', 'cono', 'graffa']",7200000.0,2022-01-21T16:15:47.686Z,2022-01-07T18:28:26.000+00:00,0,41.0,0,0,1,0,0,0,120.0,79
620147a3232a103e072d85c7,494,['paninoteca'],"['paninoteca', 'interament', 'stile', 'vetrata', 'posizion', 'serata', 'lungomar', 'mergellina', 'qualità', 'prezzo', 'ingredient', 'pane', 'differenza', 'paninoteca', 'panino', 'zozzo', 'gustoso', 'contorno', 'staff', 'cuoco', 'opera', 'foto', 'panino', 'gola', 'zio']",3540000.0,2022-02-07T16:24:03.459Z,2022-02-07T16:24:03.000+00:00,0,40.0,0,0,1,0,0,0,59.0,48
622e176fc992ca28f33c998a,494,['sushi'],"['esperienza', 'idea', 'valor', 'sapor', 'cucina', 'menù', 'antipasto', 'tempur', 'sashimi', 'nigiri', 'gunkan', 'maki', 'uramaki', 'sushi']",3540000.0,2022-03-13T16:10:24.276Z,2022-03-13T16:10:23.000+00:00,0,3.0,0,0,1,0,0,0,59.0,14
